time,.data
1969/12/31/22:13:58.870000,-1.1302496262510138
1969/12/31/22:13:58.870000,-1.0968217085716974
1969/12/31/22:13:58.880000,-1.0968217085716974
1969/12/31/22:13:58.880000,-1.088439862424237
1969/12/31/22:13:58.890000,-1.088439862424237
1969/12/31/22:13:58.890000,-1.088439862424237
1969/12/31/22:13:58.900000,-1.088439862424237
1969/12/31/22:13:58.900000,-1.088439862424237
1969/12/31/22:13:58.910000,-1.088439862424237
1969/12/31/22:13:58.910000,-1.088439862424237
1969/12/31/22:13:58.920000,-1.088439862424237
1969/12/31/22:13:58.920000,-1.088439862424237
1969/12/31/22:13:58.930000,-1.088439862424237
1969/12/31/22:13:58.930000,-1.046385204220233
1969/12/31/22:13:58.940000,-1.046385204220233
1969/12/31/22:13:58.940000,-1.046385204220233
1969/12/31/22:13:58.950000,-1.046385204220233
1969/12/31/22:13:58.950000,-1.046385204220233
1969/12/31/22:13:58.960000,-1.046385204220233
1969/12/31/22:13:58.960000,-1.046385204220233
1969/12/31/22:13:58.970000,-1.046385204220233
1969/12/31/22:13:58.970000,-1.0125715104538437
1969/12/31/22:13:58.980000,-1.0125715104538437
1969/12/31/22:13:58.980000,-1.0125715104538437
1969/12/31/22:13:58.990000,-1.0125715104538437
1969/12/31/22:13:58.990000,-1.0125715104538437
1969/12/31/22:13:59.000000,-1.0125715104538437
1969/12/31/22:13:59.000000,-1.0125715104538437
1969/12/31/22:13:59.010000,-1.0125715104538437
1969/12/31/22:13:59.010000,-1.0125715104538437
1969/12/31/22:13:59.020000,-1.0125715104538437
1969/12/31/22:13:59.020000,-0.9700999225834728
1969/12/31/22:13:59.030000,-0.9700999225834728
1969/12/31/22:13:59.030000,-0.9700999225834728
1969/12/31/22:13:59.040000,-0.9700999225834728
1969/12/31/22:13:59.040000,-0.9700999225834728
1969/12/31/22:13:59.050000,-0.9700999225834728
1969/12/31/22:13:59.050000,-0.9700999225834728
1969/12/31/22:13:59.060000,-0.9700999225834728
1969/12/31/22:13:59.060000,-0.9359650386947387
1969/12/31/22:13:59.070000,-0.9359650386947387
1969/12/31/22:13:59.070000,-0.9274100663243934
1969/12/31/22:13:59.080000,-0.9274100663243934
1969/12/31/22:13:59.080000,-0.9274100663243934
1969/12/31/22:13:59.090000,-0.9274100663243934
1969/12/31/22:13:59.090000,-0.9274100663243934
1969/12/31/22:13:59.100000,-0.9274100663243934
1969/12/31/22:13:59.100000,-0.9274100663243934
1969/12/31/22:13:59.110000,-0.9274100663243934
1969/12/31/22:13:59.110000,-0.9274100663243934
1969/12/31/22:13:59.120000,-0.9274100663243934
1969/12/31/22:13:59.120000,-0.884511546711579
1969/12/31/22:13:59.130000,-0.884511546711579
1969/12/31/22:13:59.130000,-0.884511546711579
1969/12/31/22:13:59.140000,-0.884511546711579
1969/12/31/22:13:59.140000,-0.884511546711579
1969/12/31/22:13:59.150000,-0.884511546711579
1969/12/31/22:13:59.150000,-0.884511546711579
1969/12/31/22:13:59.160000,-0.884511546711579
1969/12/31/22:13:59.160000,-0.8500489780204474
1969/12/31/22:13:59.170000,-0.8500489780204474
1969/12/31/22:13:59.170000,-0.8500489780204474
1969/12/31/22:13:59.180000,-0.8500489780204474
1969/12/31/22:13:59.180000,-0.8500489780204474
1969/12/31/22:13:59.190000,-0.8500489780204474
1969/12/31/22:13:59.190000,-0.8500489780204474
1969/12/31/22:13:59.200000,-0.8500489780204474
1969/12/31/22:13:59.200000,-0.8154640037447033
1969/12/31/22:13:59.210000,-0.8154640037447033
1969/12/31/22:13:59.210000,-0.8154640037447033
1969/12/31/22:13:59.220000,-0.8154640037447033
1969/12/31/22:13:59.220000,-0.8154640037447033
1969/12/31/22:13:59.230000,-0.8154640037447033
1969/12/31/22:13:59.230000,-0.8154640037447033
1969/12/31/22:13:59.240000,-0.8154640037447033
1969/12/31/22:13:59.240000,-0.8154640037447033
1969/12/31/22:13:59.250000,-0.8154640037447033
1969/12/31/22:13:59.250000,-0.7720682416565146
1969/12/31/22:13:59.260000,-0.7720682416565146
1969/12/31/22:13:59.260000,-0.7633679306412162
1969/12/31/22:13:59.270000,-0.7633679306412162
